WOJ;POW;GMI;RODZ;NAZWA;NAZWA_DOD;STAN_NA
14;10;04;2;Platerów;gmina wiejska;2022-01-01
14;10;05;2;Sarnaki;gmina wiejska;2022-01-01
14;10;06;2;Stara Kornica;gmina wiejska;2022-01-01
14;11;;;makowski;powiat;2022-01-01
14;11;01;1;Maków Mazowiecki;gmina miejska;2022-01-01
14;11;02;2;Czerwonka;gmina wiejska;2022-01-01
14;11;03;2;Karniewo;gmina wiejska;2022-01-01
14;11;04;2;Krasnosielc;gmina wiejska;2022-01-01
14;11;05;2;Młynarze;gmina wiejska;2022-01-01
14;11;06;2;Płoniawy-Bramura;gmina wiejska;2022-01-01
14;11;07;4;Różan;miasto;2022-01-01
14;11;07;5;Różan;obszar wiejski;2022-01-01
14;11;08;2;Rzewnie;gmina wiejska;2022-01-01
14;11;09;2;Sypniewo;gmina wiejska;2022-01-01
14;11;10;2;Szelków;gmina wiejska;2022-01-01
14;12;;;miński;powiat;2022-01-01
14;12;01;1;Mińsk Mazowiecki;gmina miejska;2022-01-01
14;12;04;4;Cegłów;miasto;2022-01-01
14;12;04;5;Cegłów;obszar wiejski;2022-01-01
14;12;05;2;Dębe Wielkie;gmina wiejska;2022-01-01
14;12;06;2;Dobre;gmina wiejska;2022-01-01
14;12;07;4;Halinów;miasto;2022-01-01
14;12;07;5;Halinów;obszar wiejski;2022-01-01
14;12;08;2;Jakubów;gmina wiejska;2022-01-01
14;12;09;4;Kałuszyn;miasto;2022-01-01
14;12;09;5;Kałuszyn;obszar wiejski;2022-01-01
14;12;10;2;Latowicz;gmina wiejska;2022-01-01
14;12;11;2;Mińsk Mazowiecki;gmina wiejska;2022-01-01
14;12;12;4;Mrozy;miasto;2022-01-01
14;12;12;5;Mrozy;obszar wiejski;2022-01-01
14;12;13;2;Siennica;gmina wiejska;2022-01-01
14;12;14;2;Stanisławów;gmina wiejska;2022-01-01
14;12;15;1;Sulejówek;gmina miejska;2022-01-01
14;13;;;mławski;powiat;2022-01-01
14;13;01;1;Mława;gmina miejska;2022-01-01
14;13;02;2;Dzierzgowo;gmina wiejska;2022-01-01
14;13;03;2;Lipowiec Kościelny;gmina wiejska;2022-01-01
14;13;04;2;Radzanów;gmina wiejska;2022-01-01
14;13;05;2;Strzegowo;gmina wiejska;2022-01-01
14;13;06;2;Stupsk;gmina wiejska;2022-01-01
14;13;07;2;Szreńsk;gmina wiejska;2022-01-01
14;13;08;2;Szydłowo;gmina wiejska;2022-01-01
14;13;09;2;Wieczfnia Kościelna;gmina wiejska;2022-01-01
14;13;10;2;Wiśniewo;gmina wiejska;2022-01-01
14;14;;;nowodworski;powiat;2022-01-01
14;14;01;1;Nowy Dwór Mazowiecki;gmina miejska;2022-01-01
14;14;02;2;Czosnów;gmina wiejska;2022-01-01
14;14;03;2;Leoncin;gmina wiejska;2022-01-01
14;14;04;4;Nasielsk;miasto;2022-01-01
14;14;04;5;Nasielsk;obszar wiejski;2022-01-01
14;14;05;2;Pomiechówek;gmina wiejska;2022-01-01
14;14;06;4;Zakroczym;miasto;2022-01-01
14;14;06;5;Zakroczym;obszar wiejski;2022-01-01
14;15;;;ostrołęcki;powiat;2022-01-01
14;15;01;2;Baranowo;gmina wiejska;2022-01-01
14;15;02;2;Czarnia;gmina wiejska;2022-01-01
14;15;03;2;Czerwin;gmina wiejska;2022-01-01
14;15;04;2;Goworowo;gmina wiejska;2022-01-01
14;15;05;2;Kadzidło;gmina wiejska;2022-01-01
14;15;06;2;Lelis;gmina wiejska;2022-01-01
14;15;07;2;Łyse;gmina wiejska;2022-01-01
14;15;08;4;Myszyniec;miasto;2022-01-01
14;15;08;5;Myszyniec;obszar wiejski;2022-01-01
14;15;09;2;Olszewo-Borki;gmina wiejska;2022-01-01
14;15;10;2;Rzekuń;gmina wiejska;2022-01-01
14;15;11;2;Troszyn;gmina wiejska;2022-01-01
14;16;;;ostrowski;powiat;2022-01-01
14;16;01;1;Ostrów Mazowiecka;gmina miejska;2022-01-01
14;16;02;2;Andrzejewo;gmina wiejska;2022-01-01
14;16;03;2;Boguty-Pianki;gmina wiejska;2022-01-01
14;16;04;4;Brok;miasto;2022-01-01
14;16;04;5;Brok;obszar wiejski;2022-01-01
14;16;05;2;Małkinia Górna;gmina wiejska;2022-01-01
14;16;06;2;Nur;gmina wiejska;2022-01-01
14;16;07;2;Ostrów Mazowiecka;gmina wiejska;2022-01-01
14;16;08;2;Stary Lubotyń;gmina wiejska;2022-01-01
14;16;09;2;Szulborze Wielkie;gmina wiejska;2022-01-01
14;16;10;2;Wąsewo;gmina wiejska;2022-01-01
14;16;11;2;Zaręby Kościelne;gmina wiejska;2022-01-01
14;17;;;otwocki;powiat;2022-01-01
14;17;01;1;Józefów;gmina miejska;2022-01-01
14;17;02;1;Otwock;gmina miejska;2022-01-01
14;17;03;2;Celestynów;gmina wiejska;2022-01-01
14;17;04;4;Karczew;miasto;2022-01-01
14;17;04;5;Karczew;obszar wiejski;2022-01-01
14;17;05;2;Kołbiel;gmina wiejska;2022-01-01
14;17;06;2;Osieck;gmina wiejska;2022-01-01
14;17;07;2;Sobienie-Jeziory;gmina wiejska;2022-01-01
14;17;08;2;Wiązowna;gmina wiejska;2022-01-01
14;18;;;piaseczyński;powiat;2022-01-01
14;18;01;4;Góra Kalwaria;miasto;2022-01-01
14;18;01;5;Góra Kalwaria;obszar wiejski;2022-01-01
14;18;02;4;Konstancin-Jeziorna;miasto;2022-01-01
14;18;02;5;Konstancin-Jeziorna;obszar wiejski;2022-01-01
14;18;03;2;Lesznowola;gmina wiejska;2022-01-01
14;18;04;4;Piaseczno;miasto;2022-01-01
14;18;04;5;Piaseczno;obszar wiejski;2022-01-01
14;18;05;2;Prażmów;gmina wiejska;2022-01-01
14;18;06;4;Tarczyn;miasto;2022-01-01
14;18;06;5;Tarczyn;obszar wiejski;2022-01-01
14;19;;;płocki;powiat;2022-01-01
14;19;01;2;Bielsk;gmina wiejska;2022-01-01
14;19;02;2;Bodzanów;gmina wiejska;2022-01-01
14;19;03;2;Brudzeń Duży;gmina wiejska;2022-01-01
14;19;04;2;Bulkowo;gmina wiejska;2022-01-01
14;19;05;4;Drobin;miasto;2022-01-01
14;19;05;5;Drobin;obszar wiejski;2022-01-01
14;19;06;4;Gąbin;miasto;2022-01-01
14;19;06;5;Gąbin;obszar wiejski;2022-01-01
14;19;07;2;Łąck;gmina wiejska;2022-01-01
14;19;08;2;Mała Wieś;gmina wiejska;2022-01-01
14;19;09;2;Nowy Duninów;gmina wiejska;2022-01-01
14;19;10;2;Radzanowo;gmina wiejska;2022-01-01
14;19;11;2;Słubice;gmina wiejska;2022-01-01
14;19;12;2;Słupno;gmina wiejska;2022-01-01
14;19;13;2;Stara Biała;gmina wiejska;2022-01-01
14;19;14;2;Staroźreby;gmina wiejska;2022-01-01
14;19;15;4;Wyszogród;miasto;2022-01-01
14;19;15;5;Wyszogród;obszar wiejski;2022-01-01
14;20;;;płoński;powiat;2022-01-01
14;20;01;1;Płońsk;gmina miejska;2022-01-01
14;20;02;1;Raciąż;gmina miejska;2022-01-01
14;20;03;2;Baboszewo;gmina wiejska;2022-01-01
14;20;04;4;Czerwińsk nad Wisłą;miasto;2022-01-01
14;20;04;5;Czerwińsk nad Wisłą;obszar wiejski;2022-01-01
14;20;05;2;Dzierzążnia;gmina wiejska;2022-01-01
14;20;06;2;Joniec;gmina wiejska;2022-01-01
14;20;07;2;Naruszewo;gmina wiejska;2022-01-01
14;20;08;4;Nowe Miasto;miasto;2022-01-01
14;20;08;5;Nowe Miasto;obszar wiejski;2022-01-01
14;20;09;2;Płońsk;gmina wiejska;2022-01-01
14;20;10;2;Raciąż;gmina wiejska;2022-01-01
14;20;11;4;Sochocin;miasto;2022-01-01
14;20;11;5;Sochocin;obszar wiejski;2022-01-01
14;20;12;2;Załuski;gmina wiejska;2022-01-01
14;21;;;pruszkowski;powiat;2022-01-01
14;21;01;1;Piastów;gmina miejska;2022-01-01
14;21;02;1;Pruszków;gmina miejska;2022-01-01
14;21;03;4;Brwinów;miasto;2022-01-01
14;21;03;5;Brwinów;obszar wiejski;2022-01-01
14;21;04;2;Michałowice;gmina wiejska;2022-01-01
14;21;05;2;Nadarzyn;gmina wiejska;2022-01-01
14;21;06;2;Raszyn;gmina wiejska;2022-01-01
14;22;;;przasnyski;powiat;2022-01-01
14;22;01;1;Przasnysz;gmina miejska;2022-01-01
14;22;02;4;Chorzele;miasto;2022-01-01
14;22;02;5;Chorzele;obszar wiejski;2022-01-01
14;22;03;2;Czernice Borowe;gmina wiejska;2022-01-01
14;22;04;2;Jednorożec;gmina wiejska;2022-01-01
14;22;05;2;Krasne;gmina wiejska;2022-01-01
14;22;06;2;Krzynowłoga Mała;gmina wiejska;2022-01-01
14;22;07;2;Przasnysz;gmina wiejska;2022-01-01
14;23;;;przysuski;powiat;2022-01-01
14;23;01;2;Borkowice;gmina wiejska;2022-01-01
14;23;02;2;Gielniów;gmina wiejska;2022-01-01
14;23;03;2;Klwów;gmina wiejska;2022-01-01
14;23;04;2;Odrzywół;gmina wiejska;2022-01-01
14;23;05;2;Potworów;gmina wiejska;2022-01-01
14;23;06;4;Przysucha;miasto;2022-01-01
14;23;06;5;Przysucha;obszar wiejski;2022-01-01
14;23;07;2;Rusinów;gmina wiejska;2022-01-01
14;23;08;2;Wieniawa;gmina wiejska;2022-01-01
14;24;;;pułtuski;powiat;2022-01-01
14;24;01;2;Gzy;gmina wiejska;2022-01-01
14;24;02;2;Obryte;gmina wiejska;2022-01-01
14;24;03;2;Pokrzywnica;gmina wiejska;2022-01-01
14;24;04;4;Pułtusk;miasto;2022-01-01
14;24;04;5;Pułtusk;obszar wiejski;2022-01-01
14;24;05;2;Świercze;gmina wiejska;2022-01-01
14;24;06;2;Winnica;gmina wiejska;2022-01-01
14;24;07;2;Zatory;gmina wiejska;2022-01-01
14;25;;;radomski;powiat;2022-01-01
14;25;01;1;Pionki;gmina miejska;2022-01-01
14;25;02;2;Gózd;gmina wiejska;2022-01-01
14;25;03;4;Iłża;miasto;2022-01-01
14;25;03;5;Iłża;obszar wiejski;2022-01-01
14;25;04;2;Jastrzębia;gmina wiejska;2022-01-01
14;25;05;2;Jedlińsk;gmina wiejska;2022-01-01
14;25;06;4;Jedlnia-Letnisko;miasto;2022-01-01
14;25;06;5;Jedlnia-Letnisko;obszar wiejski;2022-01-01
14;25;07;2;Kowala;gmina wiejska;2022-01-01
14;25;08;2;Pionki;gmina wiejska;2022-01-01
14;25;09;2;Przytyk;gmina wiejska;2022-01-01
14;25;10;4;Skaryszew;miasto;2022-01-01
14;25;10;5;Skaryszew;obszar wiejski;2022-01-01
14;25;11;2;Wierzbica;gmina wiejska;2022-01-01
14;25;12;2;Wolanów;gmina wiejska;2022-01-01
14;25;13;2;Zakrzew;gmina wiejska;2022-01-01
14;26;;;siedlecki;powiat;2022-01-01
14;26;01;2;Domanice;gmina wiejska;2022-01-01
14;26;02;2;Korczew;gmina wiejska;2022-01-01
14;26;03;2;Kotuń;gmina wiejska;2022-01-01
14;26;04;2;Mokobody;gmina wiejska;2022-01-01
14;26;05;4;Mordy;miasto;2022-01-01
14;26;05;5;Mordy;obszar wiejski;2022-01-01
14;26;06;2;Paprotnia;gmina wiejska;2022-01-01
14;26;07;2;Przesmyki;gmina wiejska;2022-01-01
14;26;08;2;Siedlce;gmina wiejska;2022-01-01
14;26;09;2;Skórzec;gmina wiejska;2022-01-01
14;26;10;2;Suchożebry;gmina wiejska;2022-01-01
14;26;11;2;Wiśniew;gmina wiejska;2022-01-01
14;26;12;2;Wodynie;gmina wiejska;2022-01-01
14;26;13;2;Zbuczyn;gmina wiejska;2022-01-01
14;27;;;sierpecki;powiat;2022-01-01
14;27;01;1;Sierpc;gmina miejska;2022-01-01
14;27;02;2;Gozdowo;gmina wiejska;2022-01-01
14;27;03;2;Mochowo;gmina wiejska;2022-01-01
14;27;04;2;Rościszewo;gmina wiejska;2022-01-01
14;27;05;2;Sierpc;gmina wiejska;2022-01-01
14;27;06;2;Szczutowo;gmina wiejska;2022-01-01
14;27;07;2;Zawidz;gmina wiejska;2022-01-01
14;28;;;sochaczewski;powiat;2022-01-01
14;28;01;1;Sochaczew;gmina miejska;2022-01-01
14;28;02;2;Brochów;gmina wiejska;2022-01-01
14;28;03;2;Iłów;gmina wiejska;2022-01-01
14;28;04;2;Młodzieszyn;gmina wiejska;2022-01-01
14;28;05;2;Nowa Sucha;gmina wiejska;2022-01-01
14;28;06;2;Rybno;gmina wiejska;2022-01-01
14;28;07;2;Sochaczew;gmina wiejska;2022-01-01
14;28;08;2;Teresin;gmina wiejska;2022-01-01
14;29;;;sokołowski;powiat;2022-01-01
14;29;01;1;Sokołów Podlaski;gmina miejska;2022-01-01
14;29;02;2;Bielany;gmina wiejska;2022-01-01
14;29;03;2;Ceranów;gmina wiejska;2022-01-01
14;29;04;2;Jabłonna Lacka;gmina wiejska;2022-01-01
14;29;05;4;Kosów Lacki;miasto;2022-01-01
14;29;05;5;Kosów Lacki;obszar wiejski;2022-01-01
14;29;06;2;Repki;gmina wiejska;2022-01-01
14;29;07;2;Sabnie;gmina wiejska;2022-01-01
14;29;08;2;Sokołów Podlaski;gmina wiejska;2022-01-01
14;29;09;2;Sterdyń;gmina wiejska;2022-01-01
14;30;;;szydłowiecki;powiat;2022-01-01
14;30;01;2;Chlewiska;gmina wiejska;2022-01-01
14;30;02;2;Jastrząb;gmina wiejska;2022-01-01
14;30;03;2;Mirów;gmina wiejska;2022-01-01
14;30;04;2;Orońsko;gmina wiejska;2022-01-01
14;30;05;4;Szydłowiec;miasto;2022-01-01
14;30;05;5;Szydłowiec;obszar wiejski;2022-01-01
14;32;;;warszawski zachodni;powiat;2022-01-01
14;32;01;4;Błonie;miasto;2022-01-01
14;32;01;5;Błonie;obszar wiejski;2022-01-01
14;32;02;2;Izabelin;gmina wiejska;2022-01-01
14;32;03;2;Kampinos;gmina wiejska;2022-01-01
14;32;04;2;Leszno;gmina wiejska;2022-01-01
14;32;05;4;Łomianki;miasto;2022-01-01
14;32;05;5;Łomianki;obszar wiejski;2022-01-01
14;32;06;4;Ożarów Mazowiecki;miasto;2022-01-01
14;32;06;5;Ożarów Mazowiecki;obszar wiejski;2022-01-01
14;32;07;2;Stare Babice;gmina wiejska;2022-01-01
14;33;;;węgrowski;powiat;2022-01-01
14;33;01;1;Węgrów;gmina miejska;2022-01-01
14;33;02;2;Grębków;gmina wiejska;2022-01-01
14;33;03;2;Korytnica;gmina wiejska;2022-01-01
14;33;04;2;Liw;gmina wiejska;2022-01-01
14;33;05;4;Łochów;miasto;2022-01-01
14;33;05;5;Łochów;obszar wiejski;2022-01-01
14;33;06;2;Miedzna;gmina wiejska;2022-01-01
14;33;07;2;Sadowne;gmina wiejska;2022-01-01
14;33;08;2;Stoczek;gmina wiejska;2022-01-01
14;33;09;2;Wierzbno;gmina wiejska;2022-01-01
14;34;;;wołomiński;powiat;2022-01-01
14;34;01;1;Kobyłka;gmina miejska;2022-01-01
14;34;02;1;Marki;gmina miejska;2022-01-01
14;34;03;1;Ząbki;gmina miejska;2022-01-01
14;34;04;1;Zielonka;gmina miejska;2022-01-01
14;34;05;2;Dąbrówka;gmina wiejska;2022-01-01
14;34;06;2;Jadów;gmina wiejska;2022-01-01
14;34;07;2;Klembów;gmina wiejska;2022-01-01
14;34;08;2;Poświętne;gmina wiejska;2022-01-01
14;34;09;4;Radzymin;miasto;2022-01-01
14;34;09;5;Radzymin;obszar wiejski;2022-01-01
14;34;10;2;Strachówka;gmina wiejska;2022-01-01
14;34;11;4;Tłuszcz;miasto;2022-01-01
14;34;11;5;Tłuszcz;obszar wiejski;2022-01-01
14;34;12;4;Wołomin;miasto;2022-01-01
14;34;12;5;Wołomin;obszar wiejski;2022-01-01
14;35;;;wyszkowski;powiat;2022-01-01
14;35;01;2;Brańszczyk;gmina wiejska;2022-01-01
14;35;02;2;Długosiodło;gmina wiejska;2022-01-01
14;35;03;2;Rząśnik;gmina wiejska;2022-01-01
14;35;04;2;Somianka;gmina wiejska;2022-01-01
14;35;05;4;Wyszków;miasto;2022-01-01
14;35;05;5;Wyszków;obszar wiejski;2022-01-01
14;35;06;2;Zabrodzie;gmina wiejska;2022-01-01
14;36;;;zwoleński;powiat;2022-01-01
14;36;01;2;Kazanów;gmina wiejska;2022-01-01
14;36;02;2;Policzna;gmina wiejska;2022-01-01
14;36;03;2;Przyłęk;gmina wiejska;2022-01-01
14;36;04;2;Tczów;gmina wiejska;2022-01-01
14;36;05;4;Zwoleń;miasto;2022-01-01
14;36;05;5;Zwoleń;obszar wiejski;2022-01-01
14;37;;;żuromiński;powiat;2022-01-01
14;37;01;4;Bieżuń;miasto;2022-01-01
14;37;01;5;Bieżuń;obszar wiejski;2022-01-01
14;37;02;2;Kuczbork-Osada;gmina wiejska;2022-01-01
14;37;03;4;Lubowidz;miasto;2022-01-01
14;37;03;5;Lubowidz;obszar wiejski;2022-01-01
14;37;04;2;Lutocin;gmina wiejska;2022-01-01
14;37;05;2;Siemiątkowo;gmina wiejska;2022-01-01
14;37;06;4;Żuromin;miasto;2022-01-01
14;37;06;5;Żuromin;obszar wiejski;2022-01-01
14;38;;;żyrardowski;powiat;2022-01-01
14;38;01;1;Żyrardów;gmina miejska;2022-01-01
14;38;02;4;Mszczonów;miasto;2022-01-01
14;38;02;5;Mszczonów;obszar wiejski;2022-01-01
14;38;03;2;Puszcza Mariańska;gmina wiejska;2022-01-01
14;38;04;2;Radziejowice;gmina wiejska;2022-01-01
14;38;05;4;Wiskitki;miasto;2022-01-01
14;38;05;5;Wiskitki;obszar wiejski;2022-01-01
14;61;;;Ostrołęka;miasto na prawach powiatu;2022-01-01
14;61;01;1;Ostrołęka;gmina miejska;2022-01-01
14;62;;;Płock;miasto na prawach powiatu;2022-01-01
14;62;01;1;Płock;gmina miejska;2022-01-01
14;63;;;Radom;miasto na prawach powiatu;2022-01-01
14;63;01;1;Radom;gmina miejska;2022-01-01
14;64;;;Siedlce;miasto na prawach powiatu;2022-01-01
14;64;01;1;Siedlce;gmina miejska;2022-01-01
14;65;;;Warszawa;miasto stołeczne, na prawach powiatu;2022-01-01
14;65;02;8;Bemowo;dzielnica;2022-01-01
14;65;03;8;Białołęka;dzielnica;2022-01-01
14;65;04;8;Bielany;dzielnica;2022-01-01
14;65;05;8;Mokotów;dzielnica;2022-01-01
14;65;06;8;Ochota;dzielnica;2022-01-01
14;65;07;8;Praga-Południe;dzielnica;2022-01-01
14;65;08;8;Praga-Północ;dzielnica;2022-01-01
14;65;09;8;Rembertów;dzielnica;2022-01-01
